account_id,customer_id,account_type,account_status,account_balance,opened_date
A0008527,C007847,Savings,Dormant,103165.96,2024-11-30
A0008528,C007848,Current,Active,23949.6,2022-07-24
A0008529,C007849,Savings,Active,9119.68,2018-05-13
A0008530,C007849,Current,Active,20711.49,2016-05-25
A0008531,C007850,Salary,Closed,17575.36,2021-02-08
A0008532,C007850,Savings,Active,8812.62,2020-02-07
A0008533,C007851,Salary,Active,59605.17,2024-02-03
A0008534,C007852,Savings,Active,30333.55,2019-01-19
A0008535,C007853,Salary,Active,82456.89,2020-05-11
A0008536,C007854,Savings,Active,19146.04,2016-12-09
A0008537,C007855,Savings,Active,101991.21,2024-11-30
A0008538,C007856,Salary,Active,43869.65,2016-03-05
A0008539,C007857,Premium,Active,90009.3,2024-11-30
A0008540,C007858,Savings,Active,47674.95,2022-10-28
A0008541,C007860,Savings,Active,38906.7,2023-11-30
A0008542,C007861,Savings,Active,80366.12,2019-11-12
A0008543,C007861,Premium,Active,57274.07,2016-05-22
A0008544,C007862,Current,Dormant,37886.54,2016-06-13
A0008545,C007863,Savings,Active,12108.39,2020-01-15
A0008546,C007863,Savings,Closed,8259.91,2019-03-23
A0008547,C007865,Savings,Active,728101.6,2024-11-30
A0008548,C007866,Salary,Active,81698.37,2024-11-30
A0008549,C007867,Savings,Active,24842.16,2016-07-09
A0008550,C007868,Salary,Active,69257.88,2017-06-25
A0008551,C007868,Current,Active,10492.75,2018-03-23
A0008552,C007869,Savings,Active,27877.09,2024-11-30
A0008553,C007870,Savings,Active,87817.76,2024-05-12
A0008554,C007871,Savings,Closed,104574.33,2018-06-05
A0008555,C007872,Salary,Active,175131.02,2023-04-29
A0008556,C007873,Current,Active,18827.08,2017-12-24
A0008557,C007874,Savings,Active,37034.46,2023-03-20
A0008558,C007874,Savings,Active,66748.5,2023-12-07
A0008559,C007875,Savings,Active,103984.21,2024-10-04
A0008560,C007876,Savings,Active,29853.95,2020-02-17
A0008561,C007877,Savings,Active,17498.46,2018-05-19
A0008562,C007877,Savings,Active,37811.99,2015-12-28
A0008563,C007879,Savings,Active,17373.83,2020-11-02
A0008564,C007880,Current,Active,91136.91,2018-10-09
A0008565,C007882,Salary,Active,8378.93,2021-09-06
A0008566,C007882,Savings,Active,15417.07,2023-11-09
A0008567,C007884,Salary,Active,85952.18,2022-10-05
A0008568,C007885,Current,Active,21437.79,2024-11-30
A0008569,C007886,Current,Active,12790.51,2021-05-21
A0008570,C007887,Savings,Active,28794.45,2024-11-30
A0008571,C007888,Salary,Active,54200.12,2023-06-08
A0008572,C007889,Current,Active,97125.03,2024-10-28
A0008573,C007891,Savings,Dormant,65270.46,2024-02-09
A0008574,C007892,Savings,Dormant,60017.93,2021-04-26
A0008575,C007893,Current,Active,296759.38,2024-11-30
A0008576,C007895,Salary,Active,82842.69,2022-09-24
A0008577,C007896,Savings,Active,211878.93,2024-06-02
A0008578,C007897,Current,Active,42653.23,2024-11-30
A0008579,C007897,Savings,Active,116304.81,2024-11-30
A0008580,C007898,Savings,Dormant,24795.22,2021-08-27
A0008581,C007899,Current,Active,100680.15,2022-11-01
A0008582,C007900,Salary,Active,13448.27,2024-11-30
A0008583,C007901,Savings,Active,46949.18,2022-02-10
A0008584,C007901,Savings,Active,15229.35,2018-09-12
A0008585,C007902,Salary,Active,28333.74,2024-11-30
A0008586,C007903,Current,Active,177780.44,2021-10-03
A0008587,C007903,Savings,Active,438239.96,2021-11-23
A0008588,C007905,Savings,Dormant,28257.95,2016-11-30
A0008589,C007906,Savings,Active,29223.61,2024-11-30
A0008590,C007906,Savings,Active,32690.31,2024-11-30
A0008591,C007908,Current,Active,27880.53,2024-11-30
A0008592,C007909,Savings,Active,53669.51,2023-07-27
A0008593,C007909,Current,Active,40326.81,2024-06-21
A0008594,C007911,Current,Active,43711.38,2022-09-06
A0008595,C007912,Current,Active,14163.77,2022-07-31
A0008596,C007913,Savings,Active,28413.82,2023-02-11
A0008597,C007913,Current,Active,22292.61,2024-11-30
A0008598,C007914,Salary,Active,704410.84,2019-04-01
A0008599,C007914,Salary,Active,182576.58,2019-11-07
A0008600,C007915,Savings,Active,45157.01,2022-05-26
A0008601,C007916,Savings,Closed,71780.51,2022-08-04
A0008602,C007917,Savings,Active,21620.95,2024-08-25
A0008603,C007919,Salary,Active,42832.08,2018-07-26
A0008604,C007920,Savings,Active,36838.64,2024-05-25
A0008605,C007920,Savings,Active,49369.53,2024-11-30
A0008606,C007921,Savings,Active,23468.63,2024-11-30
A0008607,C007922,Savings,Active,111633.11,2021-05-02
A0008608,C007923,Savings,Active,155700.27,2022-12-17
A0008609,C007924,Salary,Active,27995.17,2017-01-15
A0008610,C007924,Current,Active,22938.21,2017-09-12
A0008611,C007925,Current,Active,246703.8,2024-11-30
A0008612,C007928,Current,Active,245514.81,2024-11-30
A0008613,C007928,Savings,Active,300262.98,2021-05-08
A0008614,C007929,Current,Active,49176.74,2018-09-17
A0008615,C007929,Current,Active,206865.64,2019-06-06
A0008616,C007931,Savings,Active,15592.96,2022-09-26
A0008617,C007932,Current,Closed,36328.42,2018-09-02
A0008618,C007932,Savings,Active,13765.02,2018-06-28
A0008619,C007934,Savings,Active,777961.76,2021-09-24
A0008620,C007935,Savings,Active,64370.55,2024-11-30
A0008621,C007936,Current,Active,20151.81,2024-11-30
A0008622,C007937,Savings,Dormant,28754.67,2020-09-25
A0008623,C007937,Savings,Active,12923.55,2024-02-24
A0008624,C007938,Salary,Active,50605.85,2018-07-30
A0008625,C007939,Current,Active,42045.89,2024-11-30
A0008626,C007940,Current,Dormant,75248.31,2020-09-23
A0008627,C007941,Premium,Active,14162.13,2020-08-15
A0008628,C007942,Savings,Active,43709.09,2018-11-06
A0008629,C007942,Salary,Active,53279.43,2019-04-20
A0008630,C007943,Current,Active,10954.45,2023-04-03
A0008631,C007944,Savings,Active,25055.21,2020-04-17
A0008632,C007945,Salary,Active,90976.91,2017-11-07
A0008633,C007946,Savings,Active,34095.45,2024-04-26
A0008634,C007947,Savings,Active,30144.53,2017-02-28
A0008635,C007948,Current,Active,232978.4,2024-11-30
A0008636,C007948,Salary,Active,183007.28,2024-11-30
A0008637,C007949,Premium,Active,50051.54,2021-08-10
A0008638,C007951,Current,Dormant,365380.65,2019-12-11
A0008639,C007951,Savings,Active,288259.85,2019-06-11
A0008640,C007952,Current,Active,65999.65,2024-11-30
A0008641,C007952,Premium,Active,80551.25,2024-11-30
A0008642,C007953,Savings,Active,7216.82,2024-01-20
A0008643,C007954,Savings,Active,13847.23,2024-09-26
A0008644,C007954,Savings,Active,23454.39,2024-11-30
A0008645,C007955,Salary,Active,549337.95,2024-09-28
A0008646,C007956,Savings,Active,12284.51,2024-11-26
A0008647,C007957,Savings,Active,154163.87,2024-11-30
A0008648,C007958,Savings,Active,79457.02,2021-02-25
A0008649,C007959,Current,Active,29652.19,2019-09-11
A0008650,C007960,Current,Active,63179.31,2020-01-12
A0008651,C007961,Savings,Active,19013.5,2019-12-27
A0008652,C007961,Savings,Active,9243.93,2018-09-13
A0008653,C007962,Savings,Active,123845.66,2023-11-22
A0008654,C007962,Salary,Active,78558.89,2021-01-25
A0008655,C007963,Salary,Active,60623.64,2019-07-31
A0008656,C007964,Premium,Closed,806784.64,2023-01-06
A0008657,C007965,Savings,Active,32526.08,2022-09-20
A0008658,C007965,Savings,Closed,65998.1,2020-08-10
A0008659,C007966,Salary,Dormant,24641.07,2021-05-06
A0008660,C007967,Savings,Active,45207.92,2019-03-26
A0008661,C007968,Current,Dormant,28607.43,2024-11-30
A0008662,C007968,Current,Active,75666.04,2024-11-30
A0008663,C007970,Current,Active,12098.52,2018-10-21
A0008664,C007971,Salary,Active,110432.57,2020-04-11
A0008665,C007971,Salary,Active,38575.25,2020-05-19
A0008666,C007972,Savings,Active,33851.41,2024-11-30
A0008667,C007973,Salary,Active,293957.78,2019-07-31
A0008668,C007974,Premium,Active,144374.03,2024-11-30
A0008669,C007975,Salary,Active,149277.43,2020-05-07
A0008670,C007975,Current,Active,122116.27,2019-12-03
A0008671,C007976,Current,Closed,235947.41,2024-07-12
A0008672,C007977,Salary,Active,168556.13,2021-03-01
A0008673,C007977,Savings,Active,18986.34,2021-07-15
A0008674,C007978,Current,Active,115493.39,2024-11-30
A0008675,C007979,Salary,Active,205059.22,2018-02-24
A0008676,C007980,Current,Active,8094.94,2017-12-26
A0008677,C007981,Savings,Active,175115.36,2021-03-23
A0008678,C007982,Current,Active,40410.59,2019-02-13
A0008679,C007982,Premium,Active,175084.44,2020-09-20
A0008680,C007984,Savings,Active,55861.75,2017-01-13
A0008681,C007985,Salary,Active,46327.88,2022-02-19
A0008682,C007986,Savings,Closed,23424.03,2021-04-18
A0008683,C007986,Premium,Active,37573.23,2019-12-30
A0008684,C007987,Current,Active,31982.02,2017-10-31
A0008685,C007987,Savings,Active,16884.77,2018-12-02
A0008686,C007988,Savings,Active,24961.75,2020-07-14
A0008687,C007988,Salary,Active,41652.48,2017-11-09
A0008688,C007989,Savings,Active,59739.82,2019-10-12
A0008689,C007990,Premium,Active,111238.21,2020-06-10
A0008690,C007991,Savings,Active,35057.49,2024-11-30
A0008691,C007991,Current,Active,30755.07,2023-09-28
A0008692,C007992,Savings,Active,39734.68,2015-10-09
A0008693,C007993,Savings,Active,51020.17,2024-11-30
A0008694,C007995,Savings,Active,12333.18,2018-10-28
A0008695,C007996,Premium,Active,80592.54,2021-10-02
A0008696,C007997,Current,Active,86801.32,2019-05-19
A0008697,C007997,Salary,Active,47982.34,2015-11-03
A0008698,C007998,Savings,Active,111979.46,2022-05-27
A0008699,C007999,Savings,Active,422987.84,2019-03-09
A0008700,C008001,Current,Active,7346.99,2021-07-21
A0008701,C008003,Salary,Active,845221.95,2024-11-30
A0008702,C008004,Savings,Active,64106.93,2024-11-30
A0008703,C008004,Salary,Active,39894.29,2024-05-07
A0008704,C008005,Savings,Active,8723.72,2019-08-02
A0008705,C008005,Current,Active,4560.97,2019-02-10
A0008706,C008006,Savings,Active,15101.76,2023-06-26
A0008707,C008007,Salary,Active,62573.85,2020-03-14
A0008708,C008007,Current,Active,63845.21,2020-12-26
A0008709,C008008,Savings,Active,23910.75,2024-01-19
A0008710,C008009,Savings,Active,11243.48,2017-10-29
A0008711,C008010,Salary,Closed,37080.37,2017-10-10
A0008712,C008011,Savings,Active,113052.73,2017-03-31
A0008713,C008012,Current,Active,49598.65,2016-07-15
A0008714,C008012,Savings,Active,161050.18,2016-08-19
A0008715,C008013,Current,Dormant,13478.81,2016-01-27
A0008716,C008014,Savings,Active,13386.54,2023-03-25
A0008717,C008015,Savings,Active,20334.14,2019-04-07
A0008718,C008016,Savings,Active,28664.68,2023-03-06
A0008719,C008017,Salary,Active,407052.93,2023-09-09
A0008720,C008017,Premium,Active,301176.24,2024-11-30
A0008721,C008018,Savings,Active,18014.59,2020-06-09
A0008722,C008018,Current,Active,27580.96,2021-01-19
A0008723,C008019,Current,Active,22059.82,2018-08-05
A0008724,C008019,Current,Dormant,57507.88,2018-11-03
A0008725,C008020,Savings,Dormant,89282.87,2024-11-30
A0008726,C008020,Salary,Active,187123.64,2024-11-30
A0008727,C008021,Premium,Active,454567.36,2021-07-30
A0008728,C008021,Current,Dormant,19011.01,2023-09-20
A0008729,C008022,Savings,Dormant,108166.46,2022-12-31
A0008730,C008023,Salary,Active,11695.56,2020-01-21
A0008731,C008024,Premium,Active,81919.18,2024-11-30
A0008732,C008025,Savings,Active,117820.79,2019-03-04
A0008733,C008026,Salary,Active,79731.65,2022-06-13
A0008734,C008028,Savings,Active,24873.6,2024-11-30
A0008735,C008030,Savings,Active,10649.94,2022-05-27
A0008736,C008033,Salary,Active,90128.5,2021-02-15
A0008737,C008033,Savings,Active,25616.4,2019-09-27
A0008738,C008034,Savings,Active,32960.89,2018-05-21
A0008739,C008035,Salary,Active,49742.84,2018-07-27
A0008740,C008037,Current,Active,30365.08,2016-01-19
A0008741,C008038,Savings,Active,153634.06,2021-08-24
A0008742,C008040,Savings,Active,188033.37,2017-12-14
A0008743,C008041,Salary,Active,78010.96,2023-04-12
A0008744,C008041,Salary,Active,27912.92,2024-01-29
A0008745,C008042,Savings,Active,13767.64,2023-01-05
A0008746,C008042,Savings,Active,51877.9,2024-11-30
A0008747,C008043,Current,Active,26431.32,2019-08-24
A0008748,C008044,Savings,Active,15563.33,2020-11-26
A0008749,C008045,Salary,Active,89860.37,2019-04-12
A0008750,C008046,Current,Dormant,44029.88,2020-10-29
A0008751,C008047,Salary,Active,19945.4,2023-02-19
A0008752,C008047,Savings,Active,36759.47,2022-09-25
A0008753,C008048,Savings,Active,17504.57,2024-11-30
A0008754,C008049,Savings,Closed,37279.62,2017-11-18
A0008755,C008049,Savings,Active,22357.14,2018-03-16
A0008756,C008050,Savings,Active,67820.37,2023-12-23
A0008757,C008050,Salary,Active,85540.11,2024-05-03
A0008758,C008051,Salary,Active,261586.92,2016-04-28
A0008759,C008054,Savings,Active,30807.68,2018-03-25
A0008760,C008055,Current,Active,25638.47,2018-06-14
A0008761,C008055,Premium,Active,112347.67,2020-11-14
A0008762,C008056,Savings,Active,19427.34,2023-05-18
A0008763,C008056,Savings,Active,24780.27,2023-03-27
A0008764,C008057,Savings,Active,96670.79,2018-02-10
A0008765,C008058,Salary,Active,13880.77,2016-04-19
A0008766,C008059,Salary,Active,228859.48,2022-03-02
A0008767,C008060,Current,Active,193568.67,2015-07-28
A0008768,C008061,Premium,Active,121625.95,2022-12-07
A0008769,C008062,Savings,Active,18017.65,2018-04-27
A0008770,C008062,Savings,Dormant,20312.03,2020-03-02
A0008771,C008063,Savings,Active,93343.33,2024-11-30
A0008772,C008064,Savings,Active,13583.8,2018-04-30
A0008773,C008065,Current,Active,43140.6,2018-05-04
A0008774,C008065,Premium,Closed,26399.3,2018-09-10
A0008775,C008066,Current,Active,9979.1,2024-11-04
A0008776,C008066,Current,Active,29010.4,2024-01-28
A0008777,C008067,Salary,Dormant,32956.66,2021-12-18
A0008778,C008068,Savings,Active,8319.1,2018-01-05
A0008779,C008069,Salary,Active,99423.71,2023-03-26
A0008780,C008070,Current,Active,7964.81,2023-08-23
A0008781,C008071,Salary,Active,18404.74,2024-11-30
A0008782,C008072,Premium,Closed,679990.01,2018-10-17
A0008783,C008074,Current,Active,22979.01,2018-02-04
A0008784,C008075,Salary,Active,67727.19,2019-03-08
A0008785,C008076,Savings,Active,27924.94,2024-08-30
A0008786,C008078,Current,Closed,16073.98,2021-06-22
A0008787,C008079,Salary,Active,17706.05,2024-11-30
A0008788,C008080,Current,Active,7539.63,2024-11-30
A0008789,C008080,Savings,Active,5581.29,2024-11-30
A0008790,C008081,Current,Active,150789.26,2019-05-13
A0008791,C008082,Savings,Active,83135.98,2022-11-01
A0008792,C008083,Premium,Active,985662.67,2021-04-12
A0008793,C008084,Current,Active,32666.86,2024-11-30
A0008794,C008085,Salary,Active,65326.96,2021-09-23
A0008795,C008086,Salary,Active,21880.07,2021-12-11
A0008796,C008087,Salary,Active,37604.93,2019-06-25
A0008797,C008088,Salary,Active,177065.18,2019-12-12
A0008798,C008089,Savings,Active,24622.79,2024-11-30
A0008799,C008089,Savings,Dormant,41711.77,2022-10-03
A0008800,C008091,Premium,Active,51720.49,2016-10-19
A0008801,C008092,Savings,Active,61963.91,2020-02-24
A0008802,C008093,Savings,Active,30883.59,2017-03-16
A0008803,C008093,Savings,Active,41506.34,2018-09-27
A0008804,C008094,Current,Active,40985.27,2023-02-20
A0008805,C008094,Savings,Active,76491.6,2022-11-04
A0008806,C008095,Current,Active,48167.98,2023-10-19
A0008807,C008096,Savings,Active,37083.13,2019-04-25
A0008808,C008097,Premium,Active,40431.08,2019-04-28
A0008809,C008098,Savings,Active,41425.12,2020-07-23
A0008810,C008098,Savings,Active,86059.34,2019-12-31
A0008811,C008099,Savings,Active,108276.21,2024-03-07
A0008812,C008101,Salary,Active,5055.65,2021-06-20
A0008813,C008103,Savings,Active,21098.74,2017-03-11
A0008814,C008104,Savings,Active,21257.04,2021-04-06
A0008815,C008105,Savings,Active,24561.97,2017-08-13
A0008816,C008106,Savings,Active,89579.58,2024-11-30
A0008817,C008107,Current,Active,45184.4,2022-12-06
A0008818,C008107,Savings,Active,19047.94,2021-01-11
A0008819,C008109,Current,Active,34512.13,2024-11-18
A0008820,C008110,Savings,Active,85556.72,2021-02-09
A0008821,C008110,Savings,Active,165236.78,2018-06-17
A0008822,C008111,Current,Active,14500.78,2020-07-24
A0008823,C008112,Savings,Active,129023.92,2017-11-16
A0008824,C008112,Salary,Active,94527.31,2018-03-05
A0008825,C008113,Salary,Active,49658.24,2016-10-21
A0008826,C008113,Savings,Active,10896.76,2016-08-04
A0008827,C008114,Salary,Active,20272.03,2024-11-27
A0008828,C008115,Current,Active,24611.96,2024-11-30
A0008829,C008118,Current,Dormant,8569.0,2020-12-15
A0008830,C008119,Savings,Active,26790.4,2023-01-02
A0008831,C008119,Current,Active,11475.77,2024-11-30
A0008832,C008120,Premium,Active,25446.86,2017-03-26
A0008833,C008120,Savings,Active,136204.95,2018-12-21
A0008834,C008121,Savings,Active,96626.41,2021-02-03
A0008835,C008121,Savings,Active,42484.8,2022-05-04
A0008836,C008122,Current,Active,23281.03,2024-07-21
A0008837,C008123,Current,Active,40623.37,2019-01-04
A0008838,C008124,Salary,Active,77919.89,2021-08-22
A0008839,C008125,Salary,Active,43104.61,2022-10-31
A0008840,C008125,Savings,Active,43665.08,2022-07-10
A0008841,C008126,Premium,Active,90029.47,2024-11-30
A0008842,C008126,Salary,Dormant,41129.83,2024-08-07
A0008843,C008127,Savings,Active,27278.46,2023-05-13
A0008844,C008127,Salary,Active,31930.52,2024-11-30
A0008845,C008129,Savings,Dormant,72396.05,2019-11-12
A0008846,C008130,Savings,Dormant,110700.26,2023-11-29
A0008847,C008130,Savings,Active,40549.5,2024-11-30
A0008848,C008132,Savings,Active,26658.18,2023-10-04
A0008849,C008133,Current,Active,45149.53,2018-02-15
A0008850,C008133,Savings,Active,62280.13,2020-08-09
A0008851,C008134,Current,Active,16015.84,2016-12-13
A0008852,C008135,Salary,Active,15977.64,2016-07-16
A0008853,C008136,Savings,Active,10312.01,2019-04-20
A0008854,C008137,Savings,Active,50471.04,2019-03-06
A0008855,C008139,Savings,Active,16167.45,2024-11-30
A0008856,C008139,Salary,Active,21995.13,2024-09-20
A0008857,C008140,Savings,Active,37476.97,2024-11-30
A0008858,C008140,Current,Active,77727.68,2024-11-30
A0008859,C008141,Salary,Active,74792.62,2024-11-30
A0008860,C008142,Savings,Closed,14081.73,2022-09-13
A0008861,C008143,Premium,Active,221182.53,2021-11-17
A0008862,C008144,Savings,Active,20866.53,2019-01-26
A0008863,C008145,Savings,Active,23482.79,2021-05-31
A0008864,C008146,Savings,Active,13395.62,2024-11-30
A0008865,C008147,Salary,Active,76376.0,2022-12-22
A0008866,C008148,Savings,Active,142505.0,2023-10-24
A0008867,C008149,Savings,Active,56414.49,2017-03-29
A0008868,C008150,Savings,Active,222699.68,2019-03-31
A0008869,C008151,Salary,Active,98195.76,2019-01-14
A0008870,C008151,Salary,Active,40902.09,2016-05-30
A0008871,C008152,Current,Dormant,14773.49,2016-09-18
A0008872,C008152,Current,Active,30071.66,2017-02-27
A0008873,C008153,Savings,Active,20940.16,2018-06-09
A0008874,C008155,Savings,Active,105318.29,2020-07-29
A0008875,C008155,Current,Active,79423.67,2021-09-02
A0008876,C008156,Salary,Active,26754.02,2020-03-01
A0008877,C008158,Salary,Active,17070.72,2024-11-30
A0008878,C008159,Salary,Active,196253.67,2019-04-11
A0008879,C008159,Savings,Active,261878.25,2019-06-01
A0008880,C008161,Savings,Active,73947.47,2019-12-13
A0008881,C008163,Savings,Dormant,34611.26,2024-11-30
A0008882,C008164,Current,Active,22415.95,2021-10-28
A0008883,C008164,Salary,Active,8259.94,2019-08-28
A0008884,C008165,Salary,Active,54987.44,2023-08-04
A0008885,C008166,Salary,Active,38213.4,2023-06-29
A0008886,C008168,Salary,Active,81587.44,2020-07-22
A0008887,C008168,Salary,Active,24426.76,2019-03-21
A0008888,C008169,Savings,Active,81443.29,2019-01-22
A0008889,C008170,Current,Active,146234.33,2024-10-26
A0008890,C008172,Savings,Active,23619.42,2024-10-07
A0008891,C008173,Savings,Active,109614.67,2020-12-08
A0008892,C008174,Savings,Active,295903.2,2022-02-19
A0008893,C008174,Premium,Active,828307.18,2022-05-03
A0008894,C008175,Savings,Active,67065.52,2018-10-11
A0008895,C008175,Salary,Active,52246.06,2019-02-11
A0008896,C008176,Current,Active,20228.75,2020-01-21
A0008897,C008177,Savings,Active,37402.11,2022-05-11
A0008898,C008177,Savings,Closed,18495.34,2020-06-29
A0008899,C008178,Current,Active,29645.77,2022-09-10
A0008900,C008180,Savings,Active,5924.18,2018-04-23
A0008901,C008181,Savings,Active,32442.22,2019-12-16
A0008902,C008181,Premium,Active,196388.14,2018-02-02
A0008903,C008182,Savings,Active,17935.98,2024-06-24
A0008904,C008182,Savings,Active,20844.67,2024-11-30
A0008905,C008183,Savings,Active,28350.43,2021-01-15
A0008906,C008185,Current,Active,32923.27,2021-07-24
A0008907,C008185,Salary,Active,56289.98,2019-01-19
A0008908,C008186,Savings,Active,19038.3,2020-06-28
A0008909,C008186,Current,Active,23439.74,2023-01-06
A0008910,C008187,Savings,Active,14973.46,2017-04-27
A0008911,C008187,Savings,Active,22936.56,2019-02-25
A0008912,C008188,Savings,Active,37576.63,2017-02-05
A0008913,C008188,Savings,Active,63392.11,2018-11-18
A0008914,C008189,Salary,Active,114774.51,2018-12-14
A0008915,C008189,Salary,Active,108202.46,2020-05-16
A0008916,C008190,Current,Active,76910.34,2018-07-05
A0008917,C008191,Salary,Active,352978.27,2022-05-17
A0008918,C008191,Salary,Active,186027.99,2024-08-24
A0008919,C008192,Salary,Closed,15930.6,2021-11-25
A0008920,C008193,Savings,Active,21512.45,2024-01-11
A0008921,C008193,Current,Active,27914.28,2024-11-30
A0008922,C008194,Current,Active,59303.95,2020-12-30
A0008923,C008194,Savings,Active,42279.92,2022-09-06
A0008924,C008195,Salary,Active,7735.92,2018-08-08
A0008925,C008196,Salary,Active,6030.38,2024-11-30
A0008926,C008197,Current,Active,8263.94,2022-09-16
A0008927,C008197,Salary,Active,41802.61,2023-12-27
A0008928,C008198,Savings,Active,2257.64,2018-11-10
A0008929,C008199,Savings,Active,17606.41,2021-05-15
A0008930,C008199,Savings,Active,7568.72,2022-08-12
A0008931,C008200,Savings,Active,28815.88,2024-05-08
A0008932,C008200,Savings,Active,5400.99,2023-05-09
A0008933,C008201,Salary,Active,168292.25,2018-12-01
A0008934,C008202,Salary,Active,10363.6,2017-09-18
A0008935,C008202,Savings,Active,15582.92,2018-10-22
A0008936,C008203,Salary,Active,33060.61,2024-11-30
A0008937,C008204,Savings,Active,24425.09,2022-07-10
A0008938,C008205,Current,Active,14477.8,2024-11-30
A0008939,C008206,Savings,Active,19070.81,2024-11-30
A0008940,C008206,Savings,Active,9330.32,2024-11-30
A0008941,C008207,Savings,Active,39079.39,2018-05-10
A0008942,C008207,Savings,Active,11336.74,2021-11-09
A0008943,C008208,Savings,Active,10152.94,2022-08-31
A0008944,C008209,Savings,Active,13164.2,2024-09-12
A0008945,C008211,Savings,Active,26606.94,2021-08-30
A0008946,C008212,Premium,Dormant,243663.32,2019-04-08
A0008947,C008214,Current,Dormant,5578.06,2018-04-15
A0008948,C008214,Salary,Active,9556.81,2019-02-04
A0008949,C008215,Savings,Active,57816.61,2016-11-19
A0008950,C008215,Savings,Active,53559.75,2018-01-12
A0008951,C008216,Savings,Active,37810.27,2024-11-30
A0008952,C008218,Salary,Active,26277.57,2018-07-09
A0008953,C008218,Current,Dormant,40499.77,2016-12-01
A0008954,C008219,Premium,Active,74233.43,2023-10-07
A0008955,C008219,Current,Closed,19574.46,2022-01-22
A0008956,C008221,Current,Dormant,38963.33,2018-12-18
A0008957,C008222,Savings,Active,21633.18,2019-08-30
A0008958,C008223,Savings,Active,19311.51,2023-02-10
A0008959,C008223,Current,Active,23492.13,2023-09-20
A0008960,C008224,Savings,Active,27766.67,2019-09-23
A0008961,C008224,Salary,Active,87606.08,2017-03-22
A0008962,C008225,Savings,Active,26271.02,2016-12-10
A0008963,C008226,Current,Active,77285.05,2020-12-07
A0008964,C008226,Current,Active,88964.27,2021-11-13
A0008965,C008227,Salary,Active,65086.75,2023-05-31
A0008966,C008228,Savings,Active,15572.16,2022-08-05
A0008967,C008228,Savings,Active,23425.02,2022-04-07
A0008968,C008229,Savings,Active,50568.59,2017-12-08
A0008969,C008230,Salary,Active,141083.34,2021-08-03
A0008970,C008230,Savings,Active,66893.66,2019-10-21
A0008971,C008231,Savings,Dormant,33151.72,2022-06-15
A0008972,C008231,Current,Active,32846.56,2024-11-30
A0008973,C008232,Salary,Active,25679.22,2023-04-02
A0008974,C008232,Savings,Active,11528.35,2022-05-16
A0008975,C008233,Savings,Active,30974.66,2017-07-24
A0008976,C008234,Salary,Active,73778.1,2024-11-30
A0008977,C008234,Savings,Active,52492.19,2023-01-30
A0008978,C008236,Premium,Active,221647.1,2024-01-26
A0008979,C008237,Savings,Active,32446.05,2016-12-12
A0008980,C008238,Savings,Active,10819.23,2022-04-21
A0008981,C008240,Savings,Active,13002.16,2016-12-31
A0008982,C008240,Savings,Active,56151.01,2018-09-27
A0008983,C008241,Current,Active,17684.95,2018-09-19
A0008984,C008242,Salary,Active,74193.85,2024-11-01
A0008985,C008243,Salary,Active,25061.68,2019-01-25
A0008986,C008244,Current,Active,12901.37,2017-09-07
A0008987,C008245,Premium,Active,51921.27,2024-11-30
A0008988,C008246,Premium,Active,214947.37,2019-11-23
A0008989,C008248,Salary,Active,48957.11,2022-05-03
A0008990,C008250,Premium,Active,311939.4,2019-02-06
A0008991,C008251,Salary,Active,42294.26,2024-09-29
A0008992,C008252,Savings,Active,30304.61,2017-06-12
A0008993,C008255,Current,Active,35522.86,2022-05-15
A0008994,C008255,Savings,Active,11787.49,2024-02-16
A0008995,C008256,Current,Active,11792.94,2018-06-17
A0008996,C008257,Premium,Active,23893.3,2019-05-12
A0008997,C008257,Current,Active,9918.1,2019-03-27
A0008998,C008259,Savings,Active,22871.59,2023-06-23
A0008999,C008259,Savings,Active,28552.48,2024-11-30
A0009000,C008260,Salary,Active,62691.04,2023-05-16
A0009001,C008260,Savings,Active,81286.64,2022-11-26
A0009002,C008261,Savings,Active,31139.82,2019-04-27
A0009003,C008262,Salary,Active,1912.46,2016-03-08
A0009004,C008263,Current,Active,30858.33,2021-10-20
A0009005,C008264,Current,Active,55674.62,2024-11-30
A0009006,C008265,Current,Dormant,65190.67,2024-04-14
A0009007,C008266,Current,Active,39768.2,2019-01-17
A0009008,C008267,Savings,Active,60067.7,2022-08-05
A0009009,C008267,Savings,Closed,15245.97,2024-04-01
A0009010,C008268,Savings,Active,18176.94,2020-10-06
A0009011,C008269,Savings,Active,13611.35,2020-08-25
A0009012,C008271,Savings,Active,43538.21,2016-04-23
A0009013,C008272,Savings,Active,533116.16,2017-10-12
A0009014,C008273,Current,Active,25820.76,2020-12-22
A0009015,C008275,Savings,Active,42281.6,2021-04-04
A0009016,C008276,Savings,Active,58896.57,2024-11-30
A0009017,C008277,Current,Closed,6872.17,2019-07-05
A0009018,C008278,Savings,Active,4025.83,2024-04-26
A0009019,C008278,Savings,Active,5109.1,2024-10-01
A0009020,C008279,Savings,Active,20758.39,2022-10-14
A0009021,C008279,Current,Active,20109.39,2024-05-05
A0009022,C008280,Current,Active,4655.75,2017-04-24
A0009023,C008280,Savings,Active,4107.44,2018-12-06
A0009024,C008281,Premium,Active,99647.51,2019-01-26
A0009025,C008282,Savings,Active,35090.08,2020-01-12
A0009026,C008282,Salary,Active,65976.83,2017-02-10
