application_id,customer_id,loan_id,loan_type,requested_amount,application_date,decision_date,application_status
APP0018871,C004618,L0018871,Education,698900.75,2022-05-07,2022-05-24,Approved
APP0009583,C001224,L0009583,Business,2714348.7,2022-11-16,2022-11-19,Approved
APP0024454,C006342,,Business,4760153.61,2023-03-16,2023-03-24,Withdrawn
APP0010714,C001755,L0010714,Business,1561385.41,2022-03-16,2022-03-22,Approved
APP0023656,C004293,,Auto,2008232.34,2023-05-31,2023-06-11,Rejected
APP0023086,C003291,,Mortgage,7679060.83,2023-10-19,2023-10-22,Rejected
APP0008258,C007487,L0008258,Mortgage,13845817.67,2023-09-23,2023-09-26,Approved
APP0012468,C009882,L0012468,Auto,2779534.65,2023-10-19,2023-10-26,Approved
APP0025116,C007738,,Auto,742874.84,2022-04-08,2022-04-12,Withdrawn
APP0024740,C004463,,Personal,475231.95,2022-02-08,2022-02-15,Rejected
APP0018409,C000114,L0018409,Mortgage,15000000.0,2022-06-08,2022-06-22,Approved
APP0018257,C002899,L0018257,Auto,605236.12,2021-11-14,2021-11-25,Approved
APP0000355,C003062,L0000355,Mortgage,15000000.0,2022-05-02,2022-05-13,Approved
APP0023316,C008382,,Business,1365386.62,2021-08-15,2021-08-26,Rejected
APP0005905,C007461,L0005905,Personal,1259080.13,2021-05-15,2021-05-23,Approved
APP0012955,C001090,L0012955,Personal,1269398.16,2023-01-24,2023-02-02,Approved
APP0001165,C001795,L0001165,Mortgage,2404423.77,2022-06-30,2022-07-01,Approved
APP0027019,C009808,,Business,2943125.9,2022-04-24,2022-05-05,Rejected
APP0003396,C008754,L0003396,Personal,930622.55,2023-01-17,2023-01-18,Approved
APP0014797,C004839,L0014797,Mortgage,8297610.26,2021-03-21,2021-03-27,Approved
APP0023395,C001162,,Business,3258696.4,2024-01-25,2024-02-02,Rejected
APP0012761,C009855,L0012761,Personal,632016.28,2021-07-05,2021-07-11,Approved
APP0003128,C008680,L0003128,Auto,1417885.07,2024-04-29,2024-05-10,Approved
APP0009695,C008440,L0009695,Business,5739368.07,2023-07-27,2023-08-12,Approved
APP0015139,C007142,L0015139,Business,2234821.7,2021-01-05,2021-01-16,Approved
APP0008502,C006592,L0008502,Mortgage,12817292.77,2024-04-04,2024-04-16,Approved
APP0024116,C000833,,Personal,372135.68,2021-01-06,2021-01-08,Withdrawn
APP0020739,C007833,L0020739,Education,727785.15,2021-12-28,2022-01-09,Approved
APP0024974,C000140,,Personal,78660.01,2023-10-18,2023-10-31,Rejected
APP0024444,C005709,,Personal,763511.53,2023-04-26,2023-05-01,Withdrawn
APP0016536,C002162,L0016536,Education,815492.54,2021-04-08,2021-04-12,Approved
APP0003588,C002520,L0003588,Personal,1158149.86,2024-05-12,2024-05-25,Approved
APP0003558,C005564,L0003558,Mortgage,7128707.22,2024-07-10,2024-07-27,Approved
APP0025134,C000039,,Personal,573239.29,2022-03-01,2022-03-14,Rejected
APP0010963,C006374,L0010963,Education,383989.49,2024-04-19,2024-04-30,Approved
APP0013005,C009123,L0013005,Mortgage,8322178.64,2024-10-08,2024-10-15,Approved
APP0016709,C002020,L0016709,Mortgage,7886527.01,2022-04-23,2022-05-10,Approved
APP0016006,C005587,L0016006,Education,611549.24,2023-07-04,2023-07-20,Approved
APP0005172,C009453,L0005172,Mortgage,6532248.8,2021-05-08,2021-05-13,Approved
APP0006744,C007022,L0006744,Education,271846.93,2023-05-31,2023-06-04,Approved
APP0007399,C008681,L0007399,Personal,461536.98,2024-06-13,2024-06-21,Approved
APP0019594,C001051,L0019594,Personal,194696.06,2023-01-25,2023-02-08,Approved
APP0011268,C000249,L0011268,Personal,680418.03,2022-10-28,2022-11-11,Approved
APP0027258,C007065,,Auto,2404091.22,2021-11-17,2021-11-29,Withdrawn
APP0009485,C005432,L0009485,Personal,1006849.07,2021-03-21,2021-04-05,Approved
APP0013831,C008603,L0013831,Business,1476351.2,2021-05-26,2021-06-02,Approved
APP0029434,C006283,,Education,1391153.56,2021-06-19,2021-06-27,Rejected
APP0018764,C001498,L0018764,Mortgage,15000000.0,2023-05-07,2023-05-16,Approved
APP0016893,C006974,L0016893,Business,6316429.57,2022-06-22,2022-06-27,Approved
APP0013891,C005635,L0013891,Business,2749403.57,2021-05-10,2021-05-23,Approved
APP0023402,C006933,,Personal,515630.6,2023-05-15,2023-05-27,Rejected
APP0022817,C003894,,Mortgage,3920464.98,2021-03-01,2021-03-14,Rejected
APP0008178,C000953,L0008178,Business,5363005.75,2023-12-18,2023-12-29,Approved
APP0011621,C000664,L0011621,Business,1010579.3,2022-01-20,2022-01-22,Approved
APP0007858,C003620,L0007858,Personal,306528.76,2024-05-30,2024-06-16,Approved
APP0020806,C004602,L0020806,Personal,347026.63,2023-09-17,2023-09-24,Approved
APP0017486,C002981,L0017486,Personal,973752.47,2022-07-07,2022-07-19,Approved
APP0025012,C005840,,Auto,1772551.46,2024-01-09,2024-01-12,Rejected
APP0002604,C008392,L0002604,Auto,1286499.85,2022-01-27,2022-02-04,Approved
APP0008610,C002592,L0008610,Business,3138977.95,2023-04-06,2023-04-09,Approved
APP0008062,C001149,L0008062,Auto,2269396.34,2022-06-09,2022-06-12,Approved
APP0003251,C000213,L0003251,Personal,362302.47,2023-01-07,2023-01-15,Approved
APP0012602,C002749,L0012602,Auto,1939512.09,2023-03-25,2023-04-09,Approved
APP0019942,C000586,L0019942,Mortgage,3286382.29,2022-03-11,2022-03-23,Approved
APP0015858,C009262,L0015858,Auto,4000000.0,2021-12-11,2021-12-21,Approved
APP0000710,C007146,L0000710,Mortgage,4154118.27,2021-09-23,2021-09-24,Approved
APP0000119,C001959,L0000119,Business,5283452.54,2022-03-23,2022-03-29,Approved
APP0010215,C003449,L0010215,Business,5189585.25,2023-06-11,2023-06-21,Approved
APP0004599,C009973,L0004599,Personal,1453607.24,2022-01-06,2022-01-20,Approved
APP0002043,C000715,L0002043,Education,782827.8,2023-12-03,2023-12-07,Approved
APP0007420,C001462,L0007420,Business,4495433.51,2021-10-15,2021-11-01,Approved
APP0006131,C000942,L0006131,Personal,610861.16,2024-09-04,2024-09-15,Approved
APP0017887,C006808,L0017887,Personal,630884.45,2024-06-01,2024-06-10,Approved
APP0000318,C002160,L0000318,Personal,1500000.0,2022-07-18,2022-07-28,Approved
APP0010567,C002947,L0010567,Mortgage,12530083.83,2022-07-16,2022-07-29,Approved
APP0005316,C002497,L0005316,Personal,812986.19,2022-05-15,2022-05-23,Approved
APP0025435,C005410,,Personal,754220.24,2023-12-03,2023-12-09,Rejected
APP0014458,C002925,L0014458,Personal,373913.84,2021-04-11,2021-04-17,Approved
APP0013420,C001353,L0013420,Mortgage,1881360.15,2024-08-29,2024-09-13,Approved
APP0012874,C008685,L0012874,Education,1016721.76,2023-06-08,2023-06-23,Approved
APP0014994,C005515,L0014994,Auto,2145132.88,2022-11-02,2022-11-04,Approved
APP0021388,C008763,L0021388,Personal,723960.52,2022-06-06,2022-06-23,Approved
APP0006524,C008510,L0006524,Auto,4000000.0,2024-04-20,2024-04-30,Approved
APP0020658,C004760,L0020658,Personal,847344.33,2022-11-13,2022-11-22,Approved
APP0005740,C004090,L0005740,Business,5949372.66,2024-10-03,2024-10-05,Approved
APP0027516,C002817,,Personal,505106.98,2023-11-11,2023-11-22,Rejected
APP0014954,C000070,L0014954,Personal,922682.77,2024-09-23,2024-09-30,Approved
APP0005471,C007633,L0005471,Mortgage,10816129.37,2023-03-03,2023-03-08,Approved
APP0014337,C006863,L0014337,Business,4467893.93,2022-11-16,2022-11-27,Approved
APP0016472,C001430,L0016472,Business,523550.55,2022-08-23,2022-08-28,Approved
APP0004164,C001570,L0004164,Education,905097.14,2022-04-22,2022-05-05,Approved
APP0019767,C008863,L0019767,Personal,282684.74,2021-01-06,2021-01-19,Approved
APP0013181,C009353,L0013181,Personal,206117.66,2023-07-24,2023-08-02,Approved
APP0000404,C009677,L0000404,Mortgage,11498878.38,2024-03-07,2024-03-20,Approved
APP0004912,C001759,L0004912,Auto,308775.85,2024-07-01,2024-07-05,Approved
APP0011423,C007381,L0011423,Education,969706.56,2024-08-06,2024-08-10,Approved
APP0009366,C008370,L0009366,Auto,692197.4,2023-12-19,2023-12-31,Approved
APP0025202,C008637,,Personal,381383.83,2023-02-07,2023-02-12,Rejected
APP0006379,C000283,L0006379,Business,3856130.78,2022-02-27,2022-02-28,Approved
APP0018626,C002228,L0018626,Auto,1260246.79,2023-12-17,2023-12-20,Approved
APP0025341,C005970,,Auto,2797595.01,2023-11-10,2023-11-17,Rejected
APP0014745,C008605,L0014745,Business,5399192.38,2024-05-11,2024-05-28,Approved
APP0003540,C001426,L0003540,Education,668785.28,2023-11-22,2023-12-04,Approved
APP0006311,C002059,L0006311,Business,1439105.02,2024-07-06,2024-07-23,Approved
APP0009220,C006613,L0009220,Auto,3372748.63,2021-06-30,2021-07-17,Approved
APP0005518,C007788,L0005518,Mortgage,6968876.82,2023-07-31,2023-08-12,Approved
APP0018821,C009309,L0018821,Personal,608832.47,2023-06-25,2023-07-05,Approved
APP0021074,C006744,L0021074,Education,584409.96,2022-04-09,2022-04-15,Approved
APP0002595,C003114,L0002595,Personal,709823.64,2024-07-16,2024-07-25,Approved
APP0028477,C009785,,Auto,409555.28,2022-10-06,2022-10-19,Rejected
APP0022126,C009199,,Auto,2072258.94,2024-09-04,2024-09-11,Rejected
APP0023918,C002302,,Mortgage,10360749.45,2021-08-28,2021-09-08,Withdrawn
APP0024102,C009692,,Personal,1488663.45,2021-05-02,2021-05-08,Rejected
APP0006655,C006103,L0006655,Auto,1202700.57,2022-04-06,2022-04-18,Approved
APP0014267,C000785,L0014267,Personal,1169192.77,2021-11-29,2021-12-16,Approved
APP0015868,C008122,L0015868,Auto,1266699.4,2021-11-11,2021-11-13,Approved
APP0017810,C006870,L0017810,Auto,1172168.59,2023-07-31,2023-08-02,Approved
APP0021412,C000400,L0021412,Personal,1437534.5,2024-02-28,2024-03-13,Approved
APP0029800,C007425,,Education,169424.27,2022-12-22,2022-12-29,Rejected
APP0023515,C008308,,Mortgage,8993060.81,2023-07-31,2023-08-14,Rejected
APP0001503,C002757,L0001503,Personal,777015.68,2021-06-02,2021-06-12,Approved
APP0027809,C000558,,Personal,446657.24,2023-03-31,2023-04-08,Rejected
APP0000679,C000734,L0000679,Education,1182574.26,2023-01-02,2023-01-08,Approved
APP0025928,C002605,,Auto,2492208.08,2021-08-02,2021-08-09,Withdrawn
APP0005852,C000049,L0005852,Personal,1500000.0,2024-10-11,2024-10-28,Approved
APP0007195,C000146,L0007195,Business,864868.71,2022-06-02,2022-06-15,Approved
APP0016302,C006968,L0016302,Auto,1696914.59,2021-11-24,2021-12-08,Approved
APP0010096,C003521,L0010096,Personal,155453.46,2021-03-22,2021-03-30,Approved
APP0002940,C001016,L0002940,Personal,1019087.78,2024-09-05,2024-09-18,Approved
APP0012391,C009021,L0012391,Personal,845276.25,2023-07-13,2023-07-27,Approved
APP0021438,C000313,L0021438,Education,2000000.0,2021-11-27,2021-12-04,Approved
APP0001851,C000950,L0001851,Business,4491130.43,2021-01-16,2021-02-01,Approved
APP0001071,C002599,L0001071,Business,1338023.24,2023-10-22,2023-10-28,Approved
APP0017930,C002416,L0017930,Mortgage,12629451.43,2024-07-02,2024-07-18,Approved
APP0006785,C004394,L0006785,Personal,421366.04,2022-08-29,2022-09-14,Approved
APP0014445,C001918,L0014445,Business,515918.46,2023-04-24,2023-05-11,Approved
APP0010673,C006128,L0010673,Business,1479386.08,2024-09-17,2024-09-18,Approved
APP0027363,C007403,,Mortgage,11187640.01,2024-05-11,2024-05-17,Withdrawn
APP0003393,C000942,L0003393,Mortgage,10196593.05,2022-02-02,2022-02-16,Approved
APP0017484,C006318,L0017484,Personal,335094.8,2024-09-01,2024-09-03,Approved
APP0029182,C002654,,Personal,420830.96,2023-01-24,2023-01-30,Rejected
APP0016803,C009175,L0016803,Personal,1133496.4,2023-01-17,2023-02-03,Approved
APP0023830,C004259,,Business,2839196.89,2022-04-04,2022-04-17,Rejected
APP0025608,C000706,,Business,5896252.18,2024-01-23,2024-01-30,Rejected
APP0010140,C001180,L0010140,Business,5916535.75,2021-04-21,2021-05-07,Approved
APP0014607,C008362,L0014607,Mortgage,6061746.52,2023-01-20,2023-02-06,Approved
APP0024529,C006904,,Auto,1168697.49,2024-10-12,2024-10-14,Rejected
APP0021121,C009407,L0021121,Personal,205958.4,2023-09-15,2023-09-22,Approved
APP0008401,C002272,L0008401,Mortgage,6392092.09,2022-12-11,2022-12-12,Approved
APP0022209,C002489,,Mortgage,8349552.02,2024-10-08,2024-10-16,Rejected
APP0004894,C001495,L0004894,Auto,2911365.51,2021-03-24,2021-03-26,Approved
APP0008721,C006591,L0008721,Mortgage,4308616.43,2023-03-03,2023-03-15,Approved
APP0028067,C007616,,Business,1726281.32,2022-05-31,2022-06-11,Rejected
APP0017107,C002957,L0017107,Mortgage,10457140.86,2023-11-23,2023-11-29,Approved
APP0021561,C000315,L0021561,Mortgage,7581054.06,2021-10-09,2021-10-18,Approved
APP0018245,C006235,L0018245,Auto,4000000.0,2024-01-18,2024-01-31,Approved
APP0027653,C002158,,Auto,2986832.28,2022-12-19,2022-12-25,Rejected
APP0029341,C007572,,Personal,1107759.86,2024-10-08,2024-10-10,Withdrawn
APP0008499,C002963,L0008499,Mortgage,1119049.18,2023-12-17,2023-12-20,Approved
APP0018628,C004661,L0018628,Personal,160615.47,2024-06-03,2024-06-10,Approved
APP0018377,C005133,L0018377,Auto,2455115.81,2022-04-10,2022-04-15,Approved
APP0019160,C004880,L0019160,Education,1550763.5,2023-04-25,2023-05-07,Approved
APP0026523,C000884,,Personal,1337522.89,2022-09-28,2022-10-03,Rejected
APP0016588,C000194,L0016588,Mortgage,9633938.65,2023-10-03,2023-10-19,Approved
APP0023046,C001584,,Mortgage,8984389.51,2022-03-18,2022-03-25,Rejected
APP0022598,C003448,,Education,629583.9,2021-03-26,2021-04-08,Rejected
APP0006118,C009562,L0006118,Education,1109630.53,2024-01-15,2024-01-28,Approved
APP0019844,C007839,L0019844,Mortgage,2422154.52,2022-01-26,2022-02-02,Approved
APP0012717,C000900,L0012717,Education,157411.59,2023-08-07,2023-08-09,Approved
APP0006568,C007474,L0006568,Personal,1479519.8,2023-12-01,2023-12-07,Approved
APP0005671,C001245,L0005671,Auto,2295093.84,2021-01-26,2021-01-30,Approved
APP0026623,C008508,,Auto,2352672.3,2023-10-14,2023-10-26,Rejected
APP0008950,C002529,L0008950,Personal,786976.3,2022-02-27,2022-03-10,Approved
APP0013331,C000432,L0013331,Personal,1217349.01,2024-06-22,2024-07-04,Approved
APP0000575,C000633,L0000575,Business,8000000.0,2023-09-16,2023-09-27,Approved
APP0026783,C004413,,Personal,118752.2,2021-01-06,2021-01-15,Withdrawn
APP0027427,C004518,,Personal,259780.75,2022-01-09,2022-01-21,Rejected
APP0026841,C007506,,Personal,79276.54,2024-10-05,2024-10-17,Rejected
APP0015124,C002760,L0015124,Auto,947387.81,2021-10-05,2021-10-11,Approved
APP0016699,C002640,L0016699,Auto,2641021.29,2023-09-03,2023-09-20,Approved
APP0020010,C005822,L0020010,Personal,384440.4,2024-10-30,2024-11-15,Approved
APP0027642,C008043,,Personal,776862.68,2023-10-20,2023-10-31,Withdrawn
APP0028487,C002070,,Personal,607809.57,2024-09-16,2024-09-24,Withdrawn
APP0008696,C009295,L0008696,Personal,581100.67,2021-06-08,2021-06-15,Approved
APP0010515,C007709,L0010515,Personal,176139.99,2022-10-03,2022-10-19,Approved
APP0024752,C001245,,Personal,1423695.11,2022-02-20,2022-03-05,Rejected
APP0017233,C009803,L0017233,Auto,486189.94,2024-07-28,2024-08-12,Approved
APP0002249,C007342,L0002249,Auto,1853613.17,2021-12-02,2021-12-07,Approved
APP0015959,C007358,L0015959,Personal,628846.26,2021-02-07,2021-02-24,Approved
APP0005617,C001082,L0005617,Business,3560369.81,2024-09-21,2024-09-22,Approved
APP0028425,C000691,,Personal,540507.77,2022-08-04,2022-08-12,Rejected
APP0013510,C004545,L0013510,Mortgage,10126475.62,2021-08-10,2021-08-24,Approved
APP0020437,C008061,L0020437,Business,5205260.07,2021-08-22,2021-09-06,Approved
APP0027507,C001133,,Business,1326374.71,2023-02-02,2023-02-07,Withdrawn
APP0014391,C003324,L0014391,Personal,214209.03,2022-02-02,2022-02-09,Approved
APP0020461,C002547,L0020461,Business,5561802.97,2023-06-02,2023-06-16,Approved
APP0000998,C001765,L0000998,Auto,1779570.19,2023-11-28,2023-11-29,Approved
APP0020717,C009998,L0020717,Education,1495149.53,2021-10-09,2021-10-22,Approved
APP0012927,C002664,L0012927,Mortgage,3856057.52,2021-01-05,2021-01-10,Approved
APP0011587,C003186,L0011587,Business,5035338.56,2021-10-12,2021-10-25,Approved
APP0016936,C009772,L0016936,Education,1664002.37,2021-12-15,2021-12-30,Approved
APP0026916,C003521,,Personal,291336.59,2023-04-17,2023-04-18,Rejected
APP0020757,C007294,L0020757,Personal,723526.12,2021-07-01,2021-07-08,Approved
APP0019882,C004634,L0019882,Personal,1223298.63,2021-06-24,2021-07-05,Approved
APP0017795,C000344,L0017795,Business,7607638.12,2022-04-26,2022-05-13,Approved
APP0014573,C005031,L0014573,Personal,1500000.0,2024-09-03,2024-09-19,Approved
APP0008033,C002690,L0008033,Education,122038.39,2023-07-16,2023-07-25,Approved
APP0001408,C005850,L0001408,Business,2676621.0,2023-04-08,2023-04-18,Approved
APP0027522,C000450,,Mortgage,4684647.44,2022-03-27,2022-04-10,Rejected
APP0026461,C009833,,Mortgage,4509141.19,2022-10-04,2022-10-06,Rejected
APP0014022,C006100,L0014022,Personal,1500000.0,2023-08-26,2023-09-09,Approved
APP0014255,C001156,L0014255,Personal,479050.73,2023-05-30,2023-06-15,Approved
APP0013842,C001533,L0013842,Business,3360971.0,2022-04-18,2022-04-20,Approved
APP0024461,C001574,,Mortgage,2494564.63,2024-08-12,2024-08-19,Rejected
APP0011781,C007454,L0011781,Mortgage,2394165.62,2023-06-22,2023-06-29,Approved
APP0024330,C009692,,Personal,1325279.69,2021-04-08,2021-04-12,Rejected
APP0000694,C009881,L0000694,Personal,73684.54,2021-03-08,2021-03-16,Approved
APP0010726,C001196,L0010726,Auto,3236340.54,2024-04-28,2024-05-10,Approved
APP0021396,C007399,L0021396,Business,4312318.45,2022-02-02,2022-02-12,Approved
APP0003444,C003701,L0003444,Business,1284629.24,2022-12-05,2022-12-19,Approved
APP0009175,C007192,L0009175,Education,582803.15,2024-06-14,2024-06-16,Approved
APP0004176,C005875,L0004176,Personal,394787.35,2022-05-02,2022-05-15,Approved
APP0020607,C005510,L0020607,Auto,1723800.0,2022-06-17,2022-07-04,Approved
APP0013845,C005844,L0013845,Personal,836337.14,2023-12-14,2023-12-22,Approved
APP0010459,C002853,L0010459,Personal,365994.54,2023-05-04,2023-05-18,Approved
APP0025404,C004059,,Business,5127629.59,2021-11-24,2021-12-07,Withdrawn
APP0013383,C003464,L0013383,Education,256429.56,2022-08-02,2022-08-15,Approved
APP0021377,C006962,L0021377,Business,5891980.36,2022-04-09,2022-04-20,Approved
APP0016646,C000179,L0016646,Education,342501.21,2022-01-19,2022-02-01,Approved
APP0011530,C000796,L0011530,Personal,564143.17,2024-09-12,2024-09-24,Approved
APP0029454,C003474,,Personal,955552.35,2021-10-10,2021-10-11,Withdrawn
APP0005498,C006742,L0005498,Business,2015772.96,2023-05-12,2023-05-24,Approved
APP0003876,C003685,L0003876,Personal,223520.6,2022-01-04,2022-01-13,Approved
APP0020401,C004420,L0020401,Mortgage,3747301.82,2022-08-11,2022-08-17,Approved
APP0003627,C001338,L0003627,Mortgage,12705834.03,2021-06-11,2021-06-28,Approved
APP0023467,C006592,,Personal,671292.29,2023-04-13,2023-04-27,Rejected
APP0016830,C005469,L0016830,Personal,1191494.21,2024-05-01,2024-05-11,Approved
APP0006753,C006546,L0006753,Business,3705387.69,2022-06-12,2022-06-22,Approved
APP0005112,C000689,L0005112,Mortgage,1320529.5,2024-05-14,2024-05-25,Approved
APP0014158,C001893,L0014158,Mortgage,8682876.75,2022-01-07,2022-01-11,Approved
APP0016013,C005162,L0016013,Personal,1052193.81,2021-02-28,2021-03-12,Approved
APP0003556,C009603,L0003556,Business,8000000.0,2021-11-18,2021-11-26,Approved
APP0010387,C006682,L0010387,Auto,2679735.69,2024-10-07,2024-10-19,Approved
APP0019752,C007148,L0019752,Business,5339168.1,2021-08-25,2021-08-30,Approved
APP0024452,C009932,,Personal,97218.43,2022-07-05,2022-07-06,Rejected
APP0011060,C009215,L0011060,Personal,1261761.37,2021-04-03,2021-04-17,Approved
APP0002527,C000468,L0002527,Education,948342.28,2024-05-28,2024-06-07,Approved
APP0024455,C009618,,Personal,131055.07,2021-08-22,2021-09-04,Withdrawn
APP0015033,C006888,L0015033,Auto,715398.2,2021-11-30,2021-12-03,Approved
APP0024906,C000821,,Education,1222992.89,2023-03-07,2023-03-17,Rejected
APP0024695,C003908,,Mortgage,4161228.53,2022-09-13,2022-09-19,Rejected
APP0001169,C001731,L0001169,Personal,511884.84,2022-03-30,2022-04-10,Approved
APP0016137,C006545,L0016137,Mortgage,10394555.16,2023-03-18,2023-04-03,Approved
APP0020529,C004113,L0020529,Auto,3045735.09,2024-07-26,2024-08-06,Approved
APP0007893,C003810,L0007893,Auto,627227.07,2022-09-28,2022-10-02,Approved
APP0003150,C002071,L0003150,Mortgage,5835339.97,2023-04-16,2023-04-27,Approved
APP0012007,C007101,L0012007,Business,6271605.08,2024-06-20,2024-06-28,Approved
APP0017265,C006409,L0017265,Personal,1327308.74,2022-12-20,2023-01-05,Approved
APP0019123,C003822,L0019123,Business,1540497.6,2021-02-20,2021-02-21,Approved
APP0013440,C006985,L0013440,Mortgage,2643034.07,2022-07-14,2022-07-30,Approved
APP0001468,C003043,L0001468,Personal,572971.85,2022-03-29,2022-04-09,Approved
APP0008155,C005348,L0008155,Business,3866270.71,2022-10-18,2022-11-01,Approved
APP0025662,C004631,,Personal,659848.32,2023-08-06,2023-08-07,Withdrawn
APP0013834,C004123,L0013834,Mortgage,10037132.48,2022-03-20,2022-04-06,Approved
APP0012154,C002142,L0012154,Auto,1877375.76,2023-09-20,2023-09-26,Approved
APP0016837,C005158,L0016837,Auto,3107041.66,2021-01-23,2021-02-08,Approved
APP0027705,C009622,,Mortgage,9059692.53,2024-08-15,2024-08-17,Rejected
APP0004138,C008620,L0004138,Auto,2800989.11,2024-02-22,2024-02-23,Approved
APP0019424,C001743,L0019424,Business,6227749.94,2024-03-12,2024-03-23,Approved
APP0025080,C003447,,Business,5991721.27,2022-01-29,2022-02-10,Rejected
APP0004151,C000323,L0004151,Personal,214654.62,2024-05-08,2024-05-14,Approved
APP0006469,C006383,L0006469,Business,1496034.25,2024-10-05,2024-10-12,Approved
APP0014018,C007803,L0014018,Auto,2134907.03,2021-01-05,2021-01-16,Approved
APP0016964,C000067,L0016964,Personal,727997.31,2022-03-10,2022-03-22,Approved
APP0006572,C008344,L0006572,Education,811550.82,2023-04-19,2023-05-05,Approved
APP0015367,C006024,L0015367,Education,830685.04,2021-10-05,2021-10-14,Approved
APP0025742,C000709,,Mortgage,11859155.93,2022-09-20,2022-09-30,Rejected
APP0024321,C006306,,Personal,626187.05,2022-12-08,2022-12-14,Withdrawn
APP0015156,C001119,L0015156,Personal,787332.59,2022-11-17,2022-11-26,Approved
APP0013780,C004655,L0013780,Business,5870818.82,2022-08-09,2022-08-24,Approved
APP0000868,C000593,L0000868,Auto,3668071.66,2021-06-03,2021-06-06,Approved
APP0020542,C004843,L0020542,Business,3147714.31,2022-01-12,2022-01-20,Approved
APP0029115,C000891,,Education,1047047.33,2022-08-03,2022-08-13,Rejected
APP0025664,C000890,,Education,816556.49,2022-09-18,2022-09-26,Rejected
APP0000403,C000919,L0000403,Business,3550346.03,2021-12-15,2021-12-28,Approved
APP0004429,C006414,L0004429,Personal,682785.9,2024-09-11,2024-09-27,Approved
APP0003058,C005724,L0003058,Mortgage,6579308.29,2024-10-26,2024-11-06,Approved
APP0027417,C008832,,Business,5612857.15,2021-08-01,2021-08-12,Rejected
APP0007061,C003519,L0007061,Personal,265883.28,2021-07-08,2021-07-20,Approved
APP0016549,C006302,L0016549,Personal,964996.71,2024-07-30,2024-08-01,Approved
APP0014864,C007670,L0014864,Business,3975249.65,2024-10-27,2024-11-03,Approved
APP0010391,C008197,L0010391,Business,6148545.78,2021-08-04,2021-08-09,Approved
APP0011348,C002280,L0011348,Personal,714193.37,2024-09-04,2024-09-14,Approved
APP0012213,C007389,L0012213,Personal,248488.45,2023-03-25,2023-04-07,Approved
APP0003318,C009039,L0003318,Personal,294665.9,2023-08-02,2023-08-15,Approved
APP0012119,C009108,L0012119,Mortgage,5767285.55,2022-05-02,2022-05-06,Approved
APP0007866,C002177,L0007866,Mortgage,12555805.04,2024-09-23,2024-09-30,Approved
APP0012127,C001588,L0012127,Mortgage,4207246.84,2023-05-17,2023-05-19,Approved
APP0006852,C006768,L0006852,Education,944689.21,2021-11-30,2021-12-16,Approved
APP0018232,C004702,L0018232,Mortgage,10377062.88,2024-10-01,2024-10-15,Approved
APP0017719,C008600,L0017719,Business,2223441.42,2022-05-28,2022-05-31,Approved
APP0024881,C001592,,Personal,305171.77,2021-06-07,2021-06-16,Rejected
APP0028434,C007639,,Business,984989.56,2023-06-22,2023-06-29,Withdrawn
APP0006998,C002081,L0006998,Auto,2799603.86,2022-08-01,2022-08-16,Approved
APP0028793,C003725,,Personal,1039718.04,2023-03-08,2023-03-15,Withdrawn
APP0000707,C002955,L0000707,Personal,848549.59,2024-09-02,2024-09-13,Approved
APP0003492,C006333,L0003492,Auto,3063248.97,2022-03-21,2022-03-24,Approved
APP0015340,C001219,L0015340,Personal,916018.78,2023-11-07,2023-11-18,Approved
APP0004574,C005564,L0004574,Auto,4000000.0,2022-11-10,2022-11-26,Approved
APP0013248,C000706,L0013248,Mortgage,8844064.07,2023-07-29,2023-07-31,Approved
APP0015824,C009760,L0015824,Mortgage,6153140.5,2024-06-02,2024-06-12,Approved
APP0024854,C008859,,Business,681210.65,2024-02-16,2024-03-01,Rejected
APP0007055,C007529,L0007055,Personal,50000.0,2024-06-05,2024-06-21,Approved
APP0005581,C007440,L0005581,Personal,401113.41,2021-12-29,2022-01-05,Approved
APP0003152,C004765,L0003152,Mortgage,2823083.39,2021-05-22,2021-05-24,Approved
APP0006618,C001807,L0006618,Mortgage,6824306.95,2022-03-01,2022-03-02,Approved
APP0029036,C008480,,Business,4477115.39,2023-03-19,2023-04-02,Withdrawn
APP0011992,C004699,L0011992,Personal,1280840.49,2024-08-23,2024-09-09,Approved
APP0004023,C002936,L0004023,Personal,473487.78,2022-01-10,2022-01-16,Approved
APP0023066,C004261,,Mortgage,3040974.34,2023-09-01,2023-09-05,Rejected
APP0002608,C000028,L0002608,Personal,1190947.41,2021-08-25,2021-09-03,Approved
APP0021672,C003236,L0021672,Personal,220108.12,2024-02-20,2024-02-29,Approved
APP0011631,C005223,L0011631,Business,7116058.59,2022-07-25,2022-07-31,Approved
APP0009119,C007181,L0009119,Personal,801985.88,2023-11-01,2023-11-18,Approved
APP0009183,C003296,L0009183,Personal,109607.44,2021-04-28,2021-05-12,Approved
APP0002430,C006238,L0002430,Business,5016596.52,2022-08-06,2022-08-21,Approved
APP0016631,C003641,L0016631,Personal,362026.93,2023-09-23,2023-09-26,Approved
APP0003816,C009087,L0003816,Business,1236774.88,2023-07-25,2023-08-03,Approved
APP0022417,C005715,,Personal,1044638.02,2021-02-13,2021-02-18,Withdrawn
APP0026838,C000202,,Auto,1408946.53,2024-05-30,2024-06-08,Rejected
APP0018647,C002191,L0018647,Personal,717281.15,2023-06-25,2023-06-28,Approved
