customer_id,age,gender,employment_status,annual_income,customer_segment,city,region,customer_since
C009286,33,Male,Business Owner,438630.84,Affluent,Gujranwala,Punjab,2023-02-09
C009287,49,Male,Business Owner,124055.04,Mass Affluent,Gwadar,Balochistan,2020-03-12
C009288,36,Male,Self-Employed,54876.05,Mass Market,Hyderabad,Sindh,2015-11-14
C009289,35,Male,Salaried,123225.62,Mass Market,Gujranwala,Punjab,2016-05-07
C009290,45,Male,Self-Employed,45815.08,Mass Market,Sialkot,Punjab,2023-09-29
C009291,22,Female,Salaried,56339.37,Mass Market,Sialkot,Punjab,2018-11-11
C009292,57,Male,Salaried,317526.72,Affluent,Swat,Khyber Pakhtunkhwa,2017-04-05
C009293,45,Female,Student,12907.98,Mass Affluent,Sukkur,Sindh,2022-11-15
C009294,51,Male,Salaried,54102.29,Mass Market,Gujranwala,Punjab,2022-08-17
C009295,36,Male,Unemployed,31336.6,Mass Market,Sialkot,Punjab,2017-03-22
C009296,44,Male,Salaried,108912.42,Mass Market,Rawalpindi,Punjab,2021-11-19
C009297,49,Male,Business Owner,81553.11,Mass Market,Lahore,Punjab,2017-06-16
C009298,38,Male,Salaried,126360.85,Mass Affluent,Quetta,Balochistan,2022-03-20
C009299,29,Female,Retired,62003.55,Mass Market,Hyderabad,Sindh,2017-09-08
C009300,29,Male,Student,16902.02,Affluent,Lahore,Punjab,2020-08-27
C009301,34,Male,Salaried,186534.64,Mass Affluent,Swat,Khyber Pakhtunkhwa,2023-09-19
C009302,41,Female,Salaried,152830.15,Affluent,Rawalpindi,Punjab,2016-12-01
C009303,37,Male,Self-Employed,697848.27,Affluent,Lahore,Punjab,2016-12-08
C009304,34,Male,Salaried,276638.45,Affluent,Hyderabad,Sindh,2016-12-24
C009305,46,Male,Salaried,370148.16,Premium,Faisalabad,Punjab,2019-05-07
C009306,34,Female,Unemployed,24041.07,Mass Market,Sukkur,Sindh,2023-05-26
C009307,32,Male,Self-Employed,44259.78,Mass Market,Swat,Khyber Pakhtunkhwa,2022-07-31
C009308,49,Male,Salaried,51168.78,Mass Market,Gwadar,Balochistan,2019-12-24
C009309,45,Male,Salaried,73217.99,Mass Affluent,Multan,Punjab,2019-04-05
C009310,26,Female,Salaried,118731.59,Mass Affluent,Sukkur,Sindh,2021-01-12
C009311,24,Male,Business Owner,26782.33,Mass Market,Lahore,Punjab,2022-07-15
C009312,27,Male,Salaried,222926.14,Affluent,Karachi,Sindh,2019-10-10
C009313,39,Female,Salaried,94931.71,Mass Affluent,Faisalabad,Punjab,2019-09-15
C009314,52,Female,Salaried,107410.02,Mass Affluent,Hyderabad,Sindh,2018-01-30
C009315,55,Female,Unemployed,11916.61,Mass Market,Faisalabad,Punjab,2023-04-20
C009316,47,Male,Salaried,60779.4,Mass Market,Islamabad,Islamabad Capital,2021-05-04
C009317,60,Female,Business Owner,84081.5,Mass Market,Quetta,Balochistan,2020-08-22
C009318,41,Male,Salaried,68811.93,Mass Market,Lahore,Punjab,2022-09-25
C009319,51,Male,Business Owner,212991.87,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2020-09-09
C009320,33,Male,Salaried,49645.29,Mass Market,Rawalpindi,Punjab,2017-02-07
C009321,22,Male,Student,20883.0,Mass Market,Mardan,Khyber Pakhtunkhwa,2021-03-31
C009322,36,Male,Retired,136892.03,Mass Market,Rawalpindi,Punjab,2016-06-18
C009323,38,Female,Salaried,201373.64,Mass Affluent,Gujranwala,Punjab,2016-07-12
C009324,67,Male,Salaried,45457.39,Mass Market,Larkana,Sindh,2015-08-05
C009325,39,Male,Unemployed,10347.68,Premium,Hyderabad,Sindh,2016-03-18
C009326,28,Female,Salaried,43317.94,Mass Market,Sukkur,Sindh,2023-02-15
C009327,50,Male,Student,41999.79,Affluent,Karachi,Sindh,2015-04-29
C009328,31,Male,Student,14893.82,Mass Market,Lahore,Punjab,2021-03-08
C009329,41,Female,Salaried,71275.35,Mass Market,Lahore,Punjab,2023-01-09
C009330,49,Female,Salaried,413512.91,Premium,Hyderabad,Sindh,2021-05-24
C009331,29,Female,Salaried,90688.09,Mass Affluent,Hyderabad,Sindh,2017-03-29
C009332,56,Male,Self-Employed,101738.96,Mass Affluent,Lahore,Punjab,2015-06-28
C009333,51,Male,Salaried,132415.26,Mass Affluent,Faisalabad,Punjab,2019-02-14
C009334,43,Male,Business Owner,42037.84,Mass Market,Larkana,Sindh,2018-08-02
C009335,58,Male,Self-Employed,143716.66,Mass Affluent,Larkana,Sindh,2021-09-30
C009336,35,Female,Business Owner,52371.8,Mass Market,Mardan,Khyber Pakhtunkhwa,2015-07-08
C009337,48,Male,Salaried,166924.0,Mass Affluent,Multan,Punjab,2022-01-21
C009338,42,Male,Salaried,286777.72,Affluent,Sukkur,Sindh,2021-03-13
C009339,32,Male,Salaried,544899.14,Affluent,Hyderabad,Sindh,2017-11-18
C009340,32,Male,Salaried,136124.52,Mass Affluent,Multan,Punjab,2018-01-30
C009341,61,Male,Salaried,81822.02,Mass Affluent,Sialkot,Punjab,2021-03-18
C009342,51,Male,Retired,114756.23,Mass Affluent,Rawalpindi,Punjab,2023-10-28
C009343,49,Male,Salaried,60483.94,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2018-02-27
C009344,32,Male,Salaried,198242.98,Affluent,Faisalabad,Punjab,2021-06-26
C009345,47,Female,Business Owner,231373.2,Mass Affluent,Sukkur,Sindh,2020-05-16
C009346,35,Male,Business Owner,53333.69,Mass Market,Karachi,Sindh,2016-04-13
C009347,58,Female,Salaried,101754.23,Mass Affluent,Multan,Punjab,2022-06-19
C009348,52,Male,Salaried,64285.25,Mass Market,Peshawar,Khyber Pakhtunkhwa,2016-08-21
C009349,49,Male,Salaried,92127.7,Mass Affluent,Hyderabad,Sindh,2015-10-20
C009350,48,Female,Salaried,187681.47,Mass Affluent,Lahore,Punjab,2016-02-05
C009351,38,Male,Salaried,80252.55,Mass Market,Swat,Khyber Pakhtunkhwa,2018-07-07
C009352,44,Female,Salaried,63053.39,Mass Market,Karachi,Sindh,2017-03-30
C009353,56,Male,Self-Employed,162767.79,Mass Affluent,Rawalpindi,Punjab,2019-01-20
C009354,44,Female,Student,58938.74,Mass Market,Mardan,Khyber Pakhtunkhwa,2023-09-27
C009355,30,Female,Salaried,353088.31,Premium,Hyderabad,Sindh,2015-09-01
C009356,53,Male,Salaried,53017.05,Mass Market,Rawalpindi,Punjab,2023-11-12
C009357,32,Male,Student,32617.43,Mass Market,Islamabad,Islamabad Capital,2017-11-08
C009358,39,Female,Self-Employed,27673.1,Mass Market,Sukkur,Sindh,2017-07-31
C009359,34,Female,Business Owner,86968.89,Mass Affluent,Karachi,Sindh,2015-09-23
C009360,21,Female,Student,58471.25,Mass Affluent,Faisalabad,Punjab,2017-03-13
C009361,41,Female,Self-Employed,187606.63,Affluent,Rawalpindi,Punjab,2023-10-17
C009362,63,Male,Business Owner,1037334.06,Premium,Sukkur,Sindh,2017-04-23
C009363,43,Female,Salaried,157917.26,Mass Affluent,Hyderabad,Sindh,2022-04-01
C009364,72,Female,Retired,105185.98,Mass Market,Sukkur,Sindh,2019-07-21
C009365,37,Female,Business Owner,72819.82,Mass Market,Peshawar,Khyber Pakhtunkhwa,2015-04-23
C009366,41,Male,Salaried,422560.93,Affluent,Lahore,Punjab,2019-05-02
C009367,38,Female,Self-Employed,60617.12,Mass Market,Karachi,Sindh,2015-10-15
C009368,40,Male,Salaried,498072.12,Affluent,Swat,Khyber Pakhtunkhwa,2019-01-13
C009369,43,Female,Self-Employed,175363.46,Affluent,Swat,Khyber Pakhtunkhwa,2019-04-29
C009370,56,Female,Salaried,126696.39,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2015-09-19
C009371,30,Male,Self-Employed,88065.22,Mass Affluent,Quetta,Balochistan,2020-06-04
C009372,39,Male,Salaried,448826.41,Affluent,Lahore,Punjab,2017-04-28
C009373,46,Male,Self-Employed,152483.42,Mass Affluent,Sukkur,Sindh,2022-03-02
C009374,53,Male,Self-Employed,204073.17,Mass Affluent,Islamabad,Islamabad Capital,2019-02-01
C009375,21,Male,Salaried,35199.33,Mass Market,Larkana,Sindh,2022-10-24
C009376,24,Male,Salaried,47723.22,Mass Market,Multan,Punjab,2016-12-09
C009377,39,Male,Salaried,30460.89,Mass Market,Islamabad,Islamabad Capital,2020-11-17
C009378,51,Male,Self-Employed,321203.5,Affluent,Rawalpindi,Punjab,2020-08-14
C009379,34,Female,Retired,99433.54,Mass Affluent,Sialkot,Punjab,2015-01-11
C009380,46,Female,Salaried,173236.46,Mass Affluent,Rawalpindi,Punjab,2016-05-20
C009381,61,Male,Self-Employed,60726.09,Mass Market,Hyderabad,Sindh,2017-08-08
C009382,39,Female,Retired,46395.98,Affluent,Multan,Punjab,2018-03-26
C009383,36,Male,Business Owner,31925.37,Mass Market,Hyderabad,Sindh,2022-12-10
C009384,44,Male,Salaried,134135.67,Mass Affluent,Turbat,Balochistan,2021-10-29
C009385,41,Male,Salaried,71616.03,Mass Market,Hyderabad,Sindh,2016-10-27
C009386,42,Female,Student,57713.22,Affluent,Larkana,Sindh,2020-04-28
C009387,37,Male,Salaried,125940.91,Mass Affluent,Gwadar,Balochistan,2015-06-03
C009388,36,Male,Salaried,40761.25,Mass Market,Swat,Khyber Pakhtunkhwa,2023-03-18
C009389,28,Female,Self-Employed,39348.71,Mass Market,Faisalabad,Punjab,2021-03-15
C009390,46,Female,Salaried,46779.24,Mass Market,Faisalabad,Punjab,2017-08-05
C009391,28,Female,Self-Employed,62883.37,Mass Market,Hyderabad,Sindh,2021-01-20
C009392,30,Male,Unemployed,39877.32,Mass Market,Mardan,Khyber Pakhtunkhwa,2015-02-03
C009393,26,Male,Unemployed,12875.0,Mass Market,Larkana,Sindh,2017-05-06
C009394,35,Male,Self-Employed,62695.21,Mass Market,Lahore,Punjab,2019-07-22
C009395,39,Male,Student,13374.62,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2020-09-03
C009396,27,Female,Business Owner,91011.51,Mass Affluent,Karachi,Sindh,2016-12-28
C009397,36,Male,Retired,69881.6,Mass Market,Karachi,Sindh,2020-03-21
C009398,41,Male,Student,19652.61,Mass Market,Mardan,Khyber Pakhtunkhwa,2016-02-09
C009399,22,Male,Student,28135.34,Affluent,Swat,Khyber Pakhtunkhwa,2016-03-31
C009400,31,Female,Salaried,54606.14,Mass Market,Larkana,Sindh,2015-02-28
C009401,59,Male,Salaried,138433.49,Mass Affluent,Sukkur,Sindh,2021-11-16
C009402,31,Male,Salaried,274875.67,Affluent,Karachi,Sindh,2020-04-11
C009403,47,Male,Self-Employed,177508.45,Mass Affluent,Larkana,Sindh,2016-12-21
C009404,33,Female,Retired,144807.8,Mass Affluent,Sukkur,Sindh,2018-06-23
C009405,41,Female,Unemployed,39890.4,Mass Affluent,Hyderabad,Sindh,2022-01-26
C009406,30,Female,Student,33125.81,Affluent,Larkana,Sindh,2017-11-28
C009407,21,Female,Student,25239.88,Affluent,Karachi,Sindh,2017-05-28
C009408,34,Female,Self-Employed,76704.24,Mass Market,Gujranwala,Punjab,2018-06-07
C009409,44,Male,Salaried,92257.77,Mass Affluent,Karachi,Sindh,2016-12-14
C009410,46,Female,Self-Employed,683247.65,Affluent,Sukkur,Sindh,2021-11-12
C009411,41,Male,Salaried,373762.4,Mass Affluent,Multan,Punjab,2022-11-21
C009412,30,Female,Business Owner,55334.33,Mass Market,Multan,Punjab,2017-02-01
C009413,49,Male,Self-Employed,31869.33,Mass Market,Sialkot,Punjab,2023-04-14
C009414,31,Female,Salaried,76921.27,Mass Market,Islamabad,Islamabad Capital,2019-08-02
C009415,32,Male,Self-Employed,133204.37,Mass Market,Swat,Khyber Pakhtunkhwa,2020-11-25
C009416,28,Male,Self-Employed,78954.34,Mass Affluent,Larkana,Sindh,2023-12-11
C009417,34,Female,Business Owner,123421.39,Mass Market,Sialkot,Punjab,2023-03-17
C009418,36,Male,Student,39734.76,Mass Market,Mardan,Khyber Pakhtunkhwa,2015-06-14
C009419,42,Female,Salaried,34527.23,Mass Market,Hyderabad,Sindh,2016-01-08
C009420,24,Male,Business Owner,314881.31,Affluent,Islamabad,Islamabad Capital,2020-12-01
C009421,34,Female,Salaried,412047.6,Affluent,Multan,Punjab,2020-07-26
C009422,30,Male,Salaried,126758.98,Mass Affluent,Lahore,Punjab,2021-02-21
C009423,44,Female,Salaried,332144.13,Affluent,Hyderabad,Sindh,2016-07-10
C009424,42,Female,Business Owner,426011.55,Affluent,Faisalabad,Punjab,2018-10-21
C009425,28,Female,Retired,142187.15,Mass Market,Hyderabad,Sindh,2019-05-05
C009426,44,Male,Salaried,47364.39,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2022-04-06
C009427,38,Male,Business Owner,93636.61,Mass Affluent,Lahore,Punjab,2020-10-25
C009428,48,Male,Student,49951.31,Mass Affluent,Larkana,Sindh,2021-01-15
C009429,32,Male,Retired,133469.14,Mass Market,Sukkur,Sindh,2018-01-27
C009430,45,Female,Salaried,781699.37,Premium,Abbottabad,Khyber Pakhtunkhwa,2021-05-29
C009431,49,Female,Salaried,46669.68,Mass Market,Larkana,Sindh,2015-10-13
C009432,40,Female,Salaried,356827.01,Affluent,Multan,Punjab,2016-03-01
C009433,62,Female,Retired,120138.93,Mass Affluent,Sukkur,Sindh,2018-11-05
C009434,44,Female,Salaried,65910.4,Mass Market,Hyderabad,Sindh,2019-12-04
C009435,58,Male,Self-Employed,292148.58,Affluent,Abbottabad,Khyber Pakhtunkhwa,2017-08-09
C009436,67,Male,Unemployed,26635.2,Mass Affluent,Hyderabad,Sindh,2016-07-03
C009437,21,Male,Salaried,174930.64,Mass Affluent,Rawalpindi,Punjab,2019-07-16
C009438,52,Male,Self-Employed,88222.06,Mass Affluent,Swat,Khyber Pakhtunkhwa,2015-09-19
C009439,45,Male,Unemployed,13235.78,Mass Market,Hyderabad,Sindh,2016-11-23
C009440,42,Male,Salaried,60472.69,Mass Market,Faisalabad,Punjab,2018-10-26
C009441,32,Male,Salaried,44414.01,Mass Market,Hyderabad,Sindh,2019-07-10
C009442,29,Male,Salaried,36308.56,Mass Market,Islamabad,Islamabad Capital,2015-11-21
C009443,27,Male,Self-Employed,122982.4,Mass Market,Hyderabad,Sindh,2022-03-31
C009444,63,Male,Salaried,126614.02,Mass Affluent,Sialkot,Punjab,2015-01-02
C009445,44,Female,Salaried,52428.84,Mass Market,Swat,Khyber Pakhtunkhwa,2019-07-01
C009446,24,Male,Salaried,84178.39,Mass Affluent,Multan,Punjab,2023-09-27
C009447,27,Female,Self-Employed,90743.16,Mass Market,Sukkur,Sindh,2023-01-26
C009448,21,Male,Student,51293.28,Mass Market,Hyderabad,Sindh,2022-11-21
C009449,52,Female,Self-Employed,382152.47,Affluent,Lahore,Punjab,2021-05-19
C009450,39,Male,Business Owner,610671.43,Premium,Faisalabad,Punjab,2016-09-02
C009451,45,Female,Retired,106371.21,Mass Affluent,Islamabad,Islamabad Capital,2020-09-07
C009452,39,Female,Business Owner,43872.7,Mass Market,Gujranwala,Punjab,2016-05-07
C009453,49,Male,Self-Employed,141207.15,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2023-10-19
C009454,35,Male,Salaried,58774.11,Mass Market,Karachi,Sindh,2018-02-01
C009455,42,Male,Salaried,143884.71,Mass Affluent,Karachi,Sindh,2015-05-31
C009456,42,Male,Salaried,140581.66,Affluent,Lahore,Punjab,2016-01-06
C009457,26,Female,Self-Employed,122098.26,Mass Market,Faisalabad,Punjab,2015-11-09
C009458,31,Male,Retired,121584.63,Affluent,Gujranwala,Punjab,2018-01-18
C009459,36,Male,Salaried,83975.22,Mass Affluent,Hyderabad,Sindh,2016-08-06
C009460,43,Male,Salaried,74719.57,Mass Market,Islamabad,Islamabad Capital,2021-05-06
C009461,54,Female,Student,47232.47,Mass Market,Quetta,Balochistan,2021-04-15
C009462,40,Male,Unemployed,17106.16,Mass Affluent,Lahore,Punjab,2017-02-25
C009463,38,Male,Business Owner,26048.71,Mass Market,Gujranwala,Punjab,2015-12-30
C009464,42,Male,Salaried,53695.12,Mass Market,Faisalabad,Punjab,2022-01-02
C009465,37,Male,Self-Employed,49848.89,Mass Market,Islamabad,Islamabad Capital,2015-06-17
C009466,39,Male,Salaried,970016.91,Premium,Lahore,Punjab,2023-04-21
C009467,56,Female,Self-Employed,113110.58,Mass Market,Rawalpindi,Punjab,2017-08-03
C009468,37,Female,Self-Employed,1188357.08,Premium,Hyderabad,Sindh,2015-05-05
C009469,42,Male,Business Owner,201879.86,Mass Affluent,Hyderabad,Sindh,2021-06-02
C009470,32,Male,Salaried,61908.86,Mass Market,Lahore,Punjab,2019-11-12
C009471,53,Male,Unemployed,18569.73,Mass Market,Hyderabad,Sindh,2022-11-28
C009472,29,Male,Salaried,150391.31,Mass Affluent,Lahore,Punjab,2015-09-09
C009473,38,Female,Salaried,38314.31,Mass Market,Gujranwala,Punjab,2018-09-25
C009474,50,Male,Student,53106.11,Mass Market,Faisalabad,Punjab,2019-12-17
C009475,29,Male,Salaried,77988.9,Mass Market,Multan,Punjab,2017-11-14
C009476,49,Male,Salaried,370428.55,Affluent,Islamabad,Islamabad Capital,2015-05-03
C009477,21,Male,Salaried,54629.57,Mass Affluent,Larkana,Sindh,2016-01-18
C009478,27,Male,Salaried,71263.85,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2019-06-23
C009479,38,Female,Salaried,87925.36,Mass Market,Sialkot,Punjab,2019-11-11
C009480,66,Female,Business Owner,59653.46,Mass Market,Swat,Khyber Pakhtunkhwa,2018-11-04
C009481,41,Male,Salaried,107474.4,Mass Affluent,Islamabad,Islamabad Capital,2020-07-24
C009482,41,Male,Unemployed,23069.17,Mass Market,Faisalabad,Punjab,2023-08-13
C009483,52,Female,Business Owner,362409.6,Premium,Islamabad,Islamabad Capital,2015-08-08
C009484,27,Male,Student,20530.76,Affluent,Sukkur,Sindh,2016-08-20
C009485,21,Male,Student,42850.08,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2019-07-27
C009486,58,Female,Business Owner,254742.98,Affluent,Multan,Punjab,2015-12-23
C009487,46,Female,Salaried,232415.23,Mass Affluent,Karachi,Sindh,2018-08-03
C009488,34,Male,Retired,62289.65,Mass Affluent,Hyderabad,Sindh,2015-08-29
C009489,40,Female,Salaried,52613.77,Mass Market,Islamabad,Islamabad Capital,2015-06-11
C009490,51,Female,Salaried,533015.81,Affluent,Gwadar,Balochistan,2016-04-03
C009491,38,Male,Self-Employed,53290.04,Mass Market,Sialkot,Punjab,2016-01-04
C009492,41,Female,Salaried,133316.2,Mass Affluent,Islamabad,Islamabad Capital,2020-04-10
C009493,61,Male,Self-Employed,56137.79,Mass Market,Turbat,Balochistan,2020-04-07
C009494,25,Male,Unemployed,31779.09,Mass Market,Sukkur,Sindh,2023-10-04
C009495,45,Female,Business Owner,286241.49,Premium,Gujranwala,Punjab,2022-09-11
C009496,26,Male,Salaried,55538.13,Mass Market,Multan,Punjab,2020-05-11
C009497,56,Male,Salaried,61254.27,Mass Market,Lahore,Punjab,2023-04-03
C009498,42,Female,Salaried,191611.96,Affluent,Gujranwala,Punjab,2020-11-12
C009499,31,Male,Salaried,68368.31,Mass Market,Islamabad,Islamabad Capital,2023-06-01
C009500,22,Male,Self-Employed,377516.19,Affluent,Faisalabad,Punjab,2020-07-15
C009501,35,Female,Business Owner,332462.1,Affluent,Larkana,Sindh,2022-08-21
C009502,41,Male,Self-Employed,117974.72,Mass Market,Sukkur,Sindh,2016-07-30
C009503,52,Male,Self-Employed,110261.82,Mass Affluent,Larkana,Sindh,2023-10-03
C009504,27,Female,Salaried,755372.25,Premium,Lahore,Punjab,2023-07-01
C009505,30,Female,Salaried,335521.6,Affluent,Larkana,Sindh,2015-07-14
C009506,34,Male,Self-Employed,118866.42,Mass Affluent,Sukkur,Sindh,2023-12-04
C009507,30,Male,Salaried,199981.74,Mass Affluent,Karachi,Sindh,2018-09-20
C009508,33,Female,Salaried,145047.95,Mass Affluent,Gujranwala,Punjab,2016-05-28
C009509,29,Male,Self-Employed,38013.74,Mass Market,Mardan,Khyber Pakhtunkhwa,2021-07-18
C009510,44,Male,Salaried,172908.2,Mass Affluent,Lahore,Punjab,2017-03-28
C009511,34,Female,Salaried,49629.35,Mass Market,Sukkur,Sindh,2021-01-10
C009512,39,Female,Salaried,53074.64,Mass Market,Larkana,Sindh,2020-02-17
C009513,42,Female,Salaried,54589.53,Mass Market,Faisalabad,Punjab,2020-12-20
C009514,24,Male,Business Owner,370258.09,Affluent,Abbottabad,Khyber Pakhtunkhwa,2023-04-09
C009515,46,Female,Salaried,90410.39,Mass Market,Rawalpindi,Punjab,2021-05-02
C009516,41,Female,Student,40323.05,Mass Market,Turbat,Balochistan,2020-03-24
C009517,41,Female,Salaried,55254.25,Mass Market,Turbat,Balochistan,2017-05-14
C009518,38,Male,Salaried,27561.76,Mass Market,Multan,Punjab,2018-05-24
C009519,36,Female,Salaried,477239.07,Premium,Rawalpindi,Punjab,2016-05-19
C009520,40,Female,Retired,107892.18,Mass Market,Faisalabad,Punjab,2018-06-02
C009521,40,Female,Self-Employed,67531.77,Mass Market,Gwadar,Balochistan,2015-02-14
C009522,26,Female,Business Owner,600081.59,Premium,Sukkur,Sindh,2018-08-07
C009523,56,Male,Student,59684.82,Mass Market,Faisalabad,Punjab,2015-02-16
C009524,31,Female,Salaried,63584.63,Mass Market,Sukkur,Sindh,2023-05-17
C009525,40,Female,Self-Employed,126700.4,Mass Affluent,Gujranwala,Punjab,2017-04-15
C009526,52,Female,Self-Employed,49509.95,Mass Affluent,Karachi,Sindh,2021-12-08
C009527,35,Male,Student,25310.85,Mass Market,Larkana,Sindh,2016-04-20
C009528,42,Male,Salaried,190885.34,Mass Affluent,Rawalpindi,Punjab,2022-03-15
C009529,21,Female,Retired,146954.56,Mass Affluent,Swat,Khyber Pakhtunkhwa,2015-03-17
C009530,21,Male,Self-Employed,148639.14,Mass Affluent,Faisalabad,Punjab,2015-05-22
C009531,39,Female,Student,48646.2,Mass Market,Sukkur,Sindh,2017-07-23
C009532,41,Female,Salaried,70657.49,Mass Affluent,Larkana,Sindh,2017-10-14
C009533,51,Male,Salaried,295819.51,Mass Affluent,Islamabad,Islamabad Capital,2022-04-08
C009534,48,Male,Salaried,172853.64,Mass Affluent,Karachi,Sindh,2022-01-18
C009535,21,Male,Retired,131924.92,Affluent,Quetta,Balochistan,2019-09-16
C009536,53,Male,Salaried,251303.84,Affluent,Rawalpindi,Punjab,2016-01-25
C009537,26,Male,Business Owner,199418.5,Mass Affluent,Swat,Khyber Pakhtunkhwa,2022-03-26
C009538,48,Male,Salaried,35646.74,Mass Market,Lahore,Punjab,2017-05-09
C009539,34,Female,Salaried,54656.03,Mass Market,Sukkur,Sindh,2021-01-03
C009540,69,Female,Salaried,172201.14,Mass Affluent,Faisalabad,Punjab,2022-05-27
C009541,33,Female,Business Owner,47283.33,Mass Market,Islamabad,Islamabad Capital,2017-03-22
C009542,38,Female,Salaried,183755.33,Mass Affluent,Islamabad,Islamabad Capital,2020-01-10
C009543,41,Male,Business Owner,145905.68,Mass Affluent,Karachi,Sindh,2021-09-14
C009544,36,Female,Business Owner,140778.69,Mass Affluent,Karachi,Sindh,2019-11-23
C009545,28,Male,Unemployed,37692.38,Mass Market,Larkana,Sindh,2018-07-10
C009546,63,Female,Business Owner,326507.4,Affluent,Faisalabad,Punjab,2017-08-27
C009547,32,Female,Self-Employed,270941.22,Mass Affluent,Sukkur,Sindh,2021-02-15
C009548,32,Male,Self-Employed,64132.64,Mass Market,Hyderabad,Sindh,2015-11-01
C009549,38,Female,Salaried,160581.46,Mass Affluent,Sukkur,Sindh,2020-01-18
C009550,41,Female,Self-Employed,78388.96,Mass Market,Lahore,Punjab,2022-10-13
C009551,31,Female,Student,13102.19,Mass Affluent,Turbat,Balochistan,2017-01-10
C009552,49,Male,Salaried,57052.16,Mass Market,Multan,Punjab,2016-08-19
C009553,41,Male,Salaried,122191.03,Mass Affluent,Sukkur,Sindh,2020-03-08
C009554,39,Male,Self-Employed,26759.21,Mass Market,Sialkot,Punjab,2019-09-27
C009555,45,Male,Student,36177.07,Mass Market,Sialkot,Punjab,2016-05-03
C009556,30,Female,Salaried,42108.58,Mass Market,Faisalabad,Punjab,2020-04-30
C009557,33,Male,Student,17076.75,Mass Market,Sialkot,Punjab,2015-09-19
C009558,39,Male,Salaried,209922.66,Affluent,Hyderabad,Sindh,2019-04-17
C009559,49,Male,Salaried,282460.14,Mass Affluent,Larkana,Sindh,2015-08-01
C009560,36,Male,Retired,109184.87,Mass Market,Karachi,Sindh,2022-04-27
C009561,36,Male,Salaried,124509.97,Mass Market,Hyderabad,Sindh,2023-09-19
C009562,21,Male,Self-Employed,121742.06,Mass Affluent,Lahore,Punjab,2015-01-17
C009563,31,Male,Retired,32455.51,Mass Market,Multan,Punjab,2020-10-04
C009564,21,Female,Salaried,108814.98,Mass Market,Sukkur,Sindh,2018-04-06
C009565,24,Male,Salaried,42337.32,Mass Market,Karachi,Sindh,2015-12-03
C009566,43,Male,Retired,29149.81,Mass Affluent,Sukkur,Sindh,2021-04-19
C009567,72,Female,Self-Employed,767221.56,Premium,Rawalpindi,Punjab,2022-11-26
C009568,41,Male,Unemployed,41549.03,Mass Market,Swat,Khyber Pakhtunkhwa,2015-06-08
C009569,43,Female,Student,56018.77,Affluent,Rawalpindi,Punjab,2016-04-19
C009570,31,Male,Self-Employed,270141.5,Affluent,Sukkur,Sindh,2023-04-15
C009571,27,Male,Salaried,862124.58,Premium,Multan,Punjab,2015-03-19
C009572,62,Male,Salaried,139033.29,Mass Affluent,Karachi,Sindh,2018-05-30
C009573,30,Male,Salaried,404241.89,Affluent,Lahore,Punjab,2023-03-17
C009574,21,Female,Salaried,150875.42,Mass Affluent,Swat,Khyber Pakhtunkhwa,2020-05-09
C009575,42,Male,Student,41940.99,Affluent,Lahore,Punjab,2016-10-02
C009576,34,Male,Unemployed,25017.3,Mass Market,Larkana,Sindh,2015-02-01
C009577,46,Male,Unemployed,38654.28,Mass Affluent,Rawalpindi,Punjab,2019-09-20
C009578,56,Male,Unemployed,43676.17,Mass Affluent,Larkana,Sindh,2019-11-08
C009579,43,Female,Salaried,56529.07,Mass Market,Gujranwala,Punjab,2019-08-02
C009580,41,Male,Self-Employed,35236.89,Mass Market,Sialkot,Punjab,2016-11-09
C009581,46,Female,Salaried,52944.78,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2023-08-07
C009582,69,Male,Self-Employed,45591.33,Mass Market,Sialkot,Punjab,2018-01-08
C009583,64,Male,Retired,31786.43,Mass Market,Faisalabad,Punjab,2023-03-30
C009584,36,Male,Student,16969.31,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2023-06-09
C009585,49,Male,Student,55444.22,Mass Market,Swat,Khyber Pakhtunkhwa,2016-10-30
C009586,59,Female,Salaried,191126.87,Mass Affluent,Swat,Khyber Pakhtunkhwa,2021-06-16
C009587,47,Male,Self-Employed,105524.03,Mass Market,Lahore,Punjab,2019-04-01
C009588,38,Male,Salaried,67058.88,Mass Market,Sukkur,Sindh,2020-10-23
C009589,34,Male,Self-Employed,90639.63,Mass Market,Swat,Khyber Pakhtunkhwa,2019-11-25
C009590,40,Male,Salaried,56094.04,Mass Market,Faisalabad,Punjab,2023-11-24
C009591,26,Male,Business Owner,33126.85,Mass Market,Mardan,Khyber Pakhtunkhwa,2020-05-17
C009592,49,Male,Salaried,399258.51,Premium,Faisalabad,Punjab,2016-08-10
C009593,54,Female,Business Owner,55699.72,Mass Market,Turbat,Balochistan,2022-08-12
C009594,35,Female,Student,16771.03,Mass Market,Sukkur,Sindh,2015-07-20
